mean_letter_height,std_letter_height,mean_letter_width,std_letter_width,letter_height_cv,proportion_consistency_std,letter_spacing,word_spacing,stroke_length_total,corner_count,corner_density,num_components,total_ink_area,component_density,horizontal_regularity_baseline_std,vertical_regularity_height_std,margin_alignment_std,slant_angle_deg,label
47.05263157894737,29.85133988742871,122.26315789473684,294.97044314112185,0.634424436025818,2.154167057172134,-9.800000000000004,80.20000000000003,323171.1910240456,500,0.003007916837097192,19,166228.0,0.0001143008398096933,0.2978558838862166,29.85133988742871,415.0180585464536,0.0,1
42.608695652173914,25.71370659773361,186.52173913043478,375.01754968386274,0.6034849365997138,11.901090890479626,-20.700000000000003,58.40000000000001,311150.5848348641,500,0.0031373730148075386,23,159369.0,0.00014431915868114677,0.6412846706402816,25.71370659773361,433.2310576798186,0.0,1
50.81818181818182,40.05749999419739,141.72727272727272,259.65627310983507,0.7882513260561838,1.6422601870082074,-18.0,55.0,277965.0861099106,500,0.0029213968951223106,22,171151.0,0.00012854146338538166,0.8552081085937432,40.05749999419739,401.7050462900311,0.0,1
53.18181818181818,37.08422399648518,147.54545454545453,312.82855125346026,0.6973101816938889,2.055940365954478,-9.0,55.0,295153.0937560223,500,0.0030270558249451975,22,165177.0,0.0001331904562975887,0.664073277917911,37.08422399648518,426.07484889336536,0.0,1
47.05263157894737,29.85133988742871,122.10526315789474,294.94654194256645,0.634424436025818,2.1533652731499835,-10.300000000000006,79.20000000000003,323242.19101341657,500,0.003021714037052126,19,165469.0,0.00011482513340798079,0.2986813946860867,29.85133988742871,415.16497405088296,0.0,1
21.9,21.417049283222934,264.5,386.58123337792796,0.9779474111997956,27.325128223691685,-494.00000000000006,137.8,123704.64742020195,317,0.003955577738907467,10,80140.0,0.0001247816321421914,1.1708439008509126,21.417049283222934,265.9173555825193,0.0,1
27.5,26.540849019326163,174.41666666666666,291.31982949252796,0.9651217474256151,4.936365774408361,-1.0,95.0,145434.08516572556,384,0.004843470144486221,12,79282.0,0.0001513584420151944,1.1817379768985479,26.540849019326163,268.80397390829046,0.0,1
21.666666666666668,24.472206457303535,199.55555555555554,350.3611188192076,1.129486399745406,17.44633444398653,-12.499999999999995,169.00000000000003,132534.77828838606,312,0.003964724121229513,9,78694.0,0.00011436704195854365,1.0771510779020435,24.472206457303535,286.82631213564304,0.0,1
21.7,21.4758003343298,264.6,386.5170630127472,0.989668172565052,27.317140608214846,-497.6000000000001,137.8,123752.91563991089,332,0.0041697018411473,10,79622.0,0.00012559342895021987,1.1808970173540083,21.4758003343298,265.0044527927786,0.0,1
22.166666666666668,22.578874098492054,220.66666666666666,353.3698094379629,1.0185957780404333,16.503143499171667,-44.0,80.0,123680.13968524874,360,0.004572764108824511,12,78727.0,0.00015242547029415036,1.2620413098736298,22.578874098492054,248.11119818876912,0.0,1
26.266666666666666,30.23125681953843,181.8,422.6128567219254,1.150936129515316,20.30807240559742,21.199999999999996,115.00000000000001,231475.01151992244,390,0.0024497487437032048,15,159200.0,9.422110552704635e-05,0.72357378903924,30.23125681953843,437.63416482516783,0.0,1
26.941176470588236,18.71291025951396,240.05882352941177,466.61212896016065,0.6945839794843006,49.7978173894861,-24.5,114.0,240019.12885165113,433,0.002802625276684471,17,154498.0,0.00011003378684442495,0.934697339979626,18.71291025951396,435.62318245638124,0.0,1
34.55,37.5426091261649,161.8,330.35020811254236,1.0866167305223784,2.6851368872119084,-3.0000000000000027,59.8,254786.08465977592,500,0.00320151623806986,20,156176.0,0.0001280606495227944,1.1841992481358787,37.5426091261649,416.75551586031827,0.0,1
27.714285714285715,30.760430452655456,194.0,434.8850422812907,1.1099123989649555,20.971273284775513,27.2,123.20000000000006,238190.46593503802,422,0.0026623933780682983,14,158504.0,8.832584666577294e-05,0.688138339169646,30.760430452655456,435.7291859278969,0.0,1
25.5,17.367354432958408,251.875,481.36912486677,0.6810726961523809,17.917944638205093,-6.6,122.20000000000005,214841.1251436978,411,0.002643426807289404,16,155480.0,0.00010290712631783569,0.9691595942528504,17.367354432958408,425.43425883883634,0.0,1
25.0,46.54905815174798,58.111111111111114,225.21797397736515,1.861962251591429,0.8429167040241452,6.5,38.0,437487.3131654714,500,0.0017246672254528988,27,289911.0,9.313203017445654e-05,2.2841734640280924,46.54905815174798,311.8485220196996,0.0,1
24.774193548387096,22.532714106267736,166.96774193548387,360.97828402836427,0.9095235795560792,12.441427207432403,-12.3,41.400000000000006,474627.3328910444,500,0.001760172919381404,31,284063.0,0.00010913072100164707,2.7194960510041324,22.532714106267736,331.49603187175893,0.0,1
30.46875,39.44932221772004,158.25,363.376268487638,1.294746943112963,4.544718491529033,-14.0,27.0,459469.5850040679,500,0.001807220206161149,32,276668.0,0.00011566209319431353,1.9705361842969593,39.44932221772004,302.0041632965306,0.0,1
37.4,56.04973981503691,155.16666666666666,336.3126604152088,1.4986561047160645,2.046673926067541,-5.799999999999999,29.200000000000006,467331.79062871943,500,0.0018365135626459146,30,272255.0,0.00011019081375875488,1.5445673623673108,56.04973981503691,287.7838405624765,0.0,1
25.8,37.89934036365276,127.1,338.7019683044864,1.468966623825044,5.471885946699095,0.20000000000000107,35.400000000000006,436222.32070310344,500,0.0017347498143757511,30,288226.0,0.00010408498886254507,2.2694205872481112,37.89934036365276,314.3499536079707,0.0,1
24.04,57.2321448139068,42.28,195.88098835772706,2.3807047601165574,0.4577751382372636,-6.600000000000001,28.400000000000006,1017312.6384683214,500,0.0009024977527789666,50,554018.0,9.024977527789666e-05,3.230803520295721,57.2321448139068,386.46717014514957,0.0,1
26.346153846153847,56.639848915821624,43.78846153846154,192.1941462866752,2.1498335998769176,0.46007147377284546,-9.0,27.0,1023708.240049974,500,0.0009174867469022574,52,544967.0,9.541862167783477e-05,3.3971197683631797,56.639848915821624,402.0235368562275,0.0,1
22.61111111111111,55.20145484753052,39.75925925925926,188.70150200438405,2.4413418754579745,0.4644138806969092,-5.0,27.6,1016579.3823470752,500,0.0009179735550161416,54,544678.0,9.91411439417433e-05,3.3921954107507477,55.20145484753052,373.49092655943093,0.0,1
23.607843137254903,56.738505247326394,41.529411764705884,194.0205520689604,2.4033751204663742,0.45726793921306186,-7.0,29.200000000000003,1017628.6009286783,500,0.0009051248167105861,51,552410.0,9.232273130447978e-05,3.270388925642457,56.738505247326394,386.2698646082791,0.0,1
27.95,53.836921965010845,60.266666666666666,186.69439079831926,1.926186763464189,0.90756401394418,-10.0,19.400000000000006,985365.1986395256,500,0.0009136224765730502,60,547272.0,0.00010963469718876603,2.977861628972188,53.836921965010845,409.3401994538148,0.0,1
31.5,27.977669667075563,168.25,318.5543190205819,0.888179961234781,19.729933257421113,14.0,115.0,143917.2118656729,381,0.0044276068842380965,12,86051.0,0.00013945218533033374,0.5768038142359022,27.977669667075563,311.80803389265003,0.0,1
28.071428571428573,20.796511677663247,204.78571428571428,348.1539434895819,0.7408426287925919,28.80295517714747,-19.600000000000016,103.20000000000003,148738.56875720815,401,0.004849320369505523,14,82692.0,0.00016930295554383373,0.7577368047554068,20.796511677663247,316.4383181343143,0.0,1
31.5,27.977669667075563,167.75,318.76431340411995,0.888179961234781,19.737342919101554,14.0,115.0,145742.61492334722,395,0.004630877990965323,12,85297.0,0.0001406849009913516,0.5787164010618018,27.977669667075563,312.28925115810324,0.0,1
33.642857142857146,28.187147889108058,202.85714285714286,340.5157552769574,0.8378345195707634,20.0620240081287,-36.80000000000002,96.60000000000002,142953.2623693301,384,0.004546638565860586,14,84458.0,0.00016576286438033387,0.5927788226937812,28.187147889108058,302.5575759003464,0.0,1
37.357142857142854,32.73400840292018,163.78571428571428,274.79321539020907,0.8762449433526833,3.134117010593367,-14.4,94.40000000000002,154503.0883466968,448,0.005389473684145691,14,83125.0,0.00016842105262955285,0.618847170639519,32.73400840292018,287.70903669491923,0.0,1
40.05,42.832785340204055,172.5,370.2090625579012,1.0694827533263747,17.67488547261545,-25.800000000000004,39.800000000000004,470124.0998491677,500,0.0020768690783184137,20,240747.0,8.307476313273654e-05,0.969521418701763,42.832785340204055,308.739902668897,0.0,1
41.25,42.70214531245139,121.39285714285714,274.68947913777043,1.035203497630252,3.4033394629288756,-25.200000000000003,20.8,474815.26734630996,500,0.00218029276970361,28,229327.0,0.00012209639510340215,0.9345306109358209,42.70214531245139,286.8682411057419,0.0,1
45.285714285714285,43.127875039725495,174.33333333333334,365.2950970605929,0.9523505318978699,29.40230554277404,-35.1,25.40000000000002,483387.9257732712,500,0.0021553489294288955,21,231981.0,9.052465503601362e-05,0.9721740414768302,43.127875039725495,323.2898350711285,0.0,1
54.78260869565217,55.08882670721273,188.43478260869566,345.3940189919153,1.0055896755058178,3.5414928853328194,-57.900000000000006,18.400000000000002,471873.73141459445,500,0.0021070375052587146,23,237300.0,9.692372524190087e-05,0.7740672401760236,55.08882670721273,314.93780704488023,0.0,1
40.05,42.832785340204055,172.25,370.29284019543235,1.0694827533263747,17.676948646924043,-14.20000000000001,40.2,484116.10179639095,500,0.0020926806401841028,20,238928.0,8.37072256073641e-05,0.9698468135454175,42.832785340204055,309.631631943508,0.0,1
34.92,37.60204249771546,173.32,362.4941069865826,1.0768053098771522,20.478868526102623,-17.400000000000002,29.400000000000002,352833.28411341435,500,0.002385154796534918,25,209630.0,0.00011925773982674589,1.1268288348362958,37.60204249771546,321.51607362618745,0.0,1
34.225806451612904,35.82908322850024,155.09677419354838,324.63601005102964,1.0468440599729891,18.453100649343018,-15.800000000000004,31.200000000000003,352978.32056460384,500,0.0025145719444052556,31,198841.0,0.00015590346055312584,1.2006539760423078,35.82908322850024,341.5487069962064,0.0,1
30.29032258064516,18.718963212926877,168.83870967741936,327.17442292711377,0.6179849205997877,14.959850690540435,-24.000000000000007,27.000000000000014,327495.62085303356,500,0.0024590929881301593,31,203327.0,0.00015246376526406987,1.435362908320895,18.718963212926877,338.43447498823446,0.0,1
31.033333333333335,19.66127044612213,161.83333333333334,288.5565321080468,0.6335532700075894,28.621693978883048,-36.199999999999996,29.00000000000001,364456.22146013944,500,0.0024679536222033498,30,202597.0,0.00014807721733220097,1.589086406539982,19.66127044612213,344.15906529135947,0.0,1
39.17142857142857,33.24582527114019,133.71428571428572,270.13854344217754,0.8487263711046563,2.7452046156588104,-32.0,23.800000000000004,392584.00824803516,500,0.00246554402227636,35,202795.0,0.0001725880815593452,1.125337820324051,33.24582527114019,348.4470035539326,0.0,1
22.0625,14.359094461350967,162.8125,306.6025967661559,0.650837113224424,17.92690599352506,9.2,60.20000000000001,110257.29772096129,308,0.004167794316587716,16,73900.0,0.00021650879566689434,0.8459049493146451,14.359094461350967,237.48944055473288,0.0,1
27.764705882352942,23.880904041821182,120.0,232.88320728488372,0.860117275612217,2.8133844687145255,8.0,35.0,129464.09303893724,358,0.004920691645752527,17,72754.0,0.00023366412842958927,0.9989941986061651,23.880904041821182,233.67630585267952,0.0,1
26.105263157894736,22.30622933254321,111.36842105263158,226.9301331215393,0.8544724618615811,3.0656770395532593,1.8999999999999968,31.20000000000001,131208.09206314108,359,0.0048736780656674,19,73661.0,0.00025793839344757827,1.1164344875126209,22.30622933254321,249.7839842367069,0.0,1
27.263157894736842,24.352330711460297,104.63157894736842,208.79736097503365,0.8932321747998732,2.414712840089681,9.1,39.400000000000006,128450.09692171174,395,0.005545883410008623,19,71224.0,0.00026676401212699706,1.0315980115169474,24.352330711460297,256.1813221257439,0.0,1
24.571428571428573,18.534578825667932,186.14285714285714,321.1345639498578,0.7543142238341625,29.376714822529557,15.199999999999998,46.60000000000001,125928.22352626565,330,0.004694434960670672,14,70296.0,0.00019915784681633157,0.8549636636275059,18.534578825667932,236.82513138842097,0.0,1
29.333333333333332,52.936919633819464,130.28571428571428,358.29106854053504,1.804667653266539,23.616945031773962,12.200000000000001,61.40000000000002,378180.4516931695,500,0.0016348898574649565,21,305831.0,6.866537401352818e-05,2.385665923101945,52.936919633819464,368.21475913322297,0.0,1
18.852941176470587,20.667013149605136,169.1764705882353,391.5594365962124,1.0962221681981605,15.115107605186042,-9.0,30.000000000000007,251100.8906412946,500,0.0016879232467484253,34,296222.0,0.00011477878077889293,5.098973711063299,20.667013149605136,375.30074215064315,0.0,1
29.142857142857142,52.971048439587406,130.33333333333334,358.27474604107067,1.817633952714089,23.614759634270314,16.8,60.40000000000002,391843.8227508857,500,0.0016422680378455996,21,304457.0,6.897525758951518e-05,2.40216541367016,52.971048439587406,369.48289537856044,0.0,1
27.041666666666668,19.86722419519703,218.20833333333334,427.7933670950913,0.7346893113284826,8.061470187867704,-4.0000000000000036,63.400000000000006,296181.45378105616,500,0.0016583142903520657,24,301511.0,7.959908593689915e-05,3.156040988286283,19.86722419519703,405.1929495794428,0.0,1
36.55,58.26017078588082,151.0,338.6874665528679,1.593985477206439,2.1954299446306274,16.599999999999998,63.400000000000006,544444.5047587126,500,0.0016544403524564983,20,302217.0,6.617761409825993e-05,1.5595515283084567,58.26017078588082,358.15870783774056,0.0,1
29.233333333333334,38.99246365930502,41.083333333333336,159.28604162184317,1.3338356553752346,0.48854610374492563,-12.0,12.0,775858.1529586184,500,0.0014169002190487585,60,352883.0,0.00017002802628585104,2.5985625851974063,38.99246365930502,346.24994344163196,0.0,1
28.3125,38.402016141734016,43.65625,159.27366570132523,1.3563625531257029,0.6731577627250225,-11.0,11.600000000000001,774535.1321446688,500,0.0014746130615283049,64,339072.0,0.00018875047187562303,2.6399873258246145,38.402016141734016,363.5038467896308,0.0,1
31.985294117647058,17.110791784769344,112.16176470588235,259.3129275998696,0.5349580712584674,9.672744477711943,-20.2,9.0,688451.8027349435,500,0.0014476682407604088,68,345383.0,0.00019688288074341562,2.8008816463185267,17.110791784769344,391.8093012508927,0.0,1
29.53846153846154,38.36227189994674,56.23076923076923,180.0976460983805,1.2987227026456054,1.3510164691741562,-14.0,12.400000000000006,686908.2744572813,500,0.0014439640857210898,65,346269.0,0.00018771533114374166,2.5403399933182027,38.36227189994674,370.58486510989724,0.0,1
31.8,44.23060780349583,68.94666666666667,194.17881060735974,1.3908995727231526,1.3298165391950756,-14.200000000000003,6.400000000000006,730438.1620965707,500,0.0014409761748957713,75,346987.0,0.00021614642623436571,2.8876560932755937,44.23060780349583,370.9676475860874,0.0,1
25.636363636363637,27.53930324355531,116.36363636363636,313.9401427392497,1.0742280988035435,2.6321691079558147,-6.700000000000005,165.0,177464.22701049986,474,0.004413407821187957,11,107400.0,0.00010242085660984711,0.5207251315927249,27.53930324355531,348.0679377021077,0.0,1
32.083333333333336,27.935814328961705,187.66666666666666,372.6744185240278,0.8707266532436899,5.794192244153615,-1.0,88.0,200260.0878055318,500,0.004662656781790809,12,107235.0,0.00011190376276297941,0.7738574855656629,27.935814328961705,383.25110531115524,0.0,1
28.714285714285715,26.466767764847436,151.21428571428572,324.1358133718088,0.9217281985165903,3.6519318719549303,-18.6,108.60000000000014,196673.0684746983,494,0.004628371731286216,14,106733.0,0.00013116842963159316,1.0673600498084226,26.466767764847436,399.9590093793031,0.0,1
31.25,30.090488530431006,156.125,360.2434723558499,0.9628956021611329,3.018100360026315,42.19999999999999,211.40000000000003,194094.1303258242,478,0.00458425242155381,8,104270.0,7.672388990048218e-05,0.42283806437709875,30.090488530431006,380.42786356285734,0.0,1
26.4,26.537520607622707,235.8,436.6501574487292,1.005209075849001,54.92997506236719,14.199999999999996,190.60000000000002,174778.7709456748,468,0.0044586290667893245,10,104965.0,9.526985185447274e-05,0.8672174849837587,26.537520607622707,425.8901266758834,0.0,1
